slug,date,open,high,low,close,currency
EUR/USD,2018-11-01,1.131388,1.141318,1.131375,1.13167,USD
EUR/GBP,2018-11-02,0.87715,0.87989,0.87692,0.87688,GBP
EUR/USD,2018-11-02,1.140277,1.145541,1.137566,1.140329,USD
EUR/JPY,2018-11-02,128.528,129.298996,128.389999,128.524994,JPY
EUR/GBP,2018-11-05,0.8763,0.87717,0.87369,0.87629,GBP
EUR/USD,2018-11-05,1.139705,1.140641,1.135525,1.139757,USD
EUR/JPY,2018-11-05,128.932007,129.115005,128.600998,128.919998,JPY
EUR/JPY,2018-11-06,129.210999,129.457993,128.882996,129.179993,JPY
EUR/USD,2018-11-06,1.140862,1.143811,1.139328,1.141292,USD
EUR/GBP,2018-11-06,0.8735,0.87533,0.87218,0.87364,GBP
EUR/GBP,2018-11-07,0.87231,0.87451,0.87108,0.87227,GBP
EUR/USD,2018-11-07,1.144099,1.149994,1.140056,1.143851,USD
EUR/JPY,2018-11-07,129.675995,130.132004,129.393997,129.660004,JPY
EUR/USD,2018-11-08,1.143328,1.144427,1.140511,1.143406,USD
EUR/JPY,2018-11-08,129.834,130.112,129.697998,129.820007,JPY
EUR/GBP,2018-11-08,0.87089,0.87367,0.86975,0.87088,GBP
EUR/JPY,2018-11-09,129.548004,129.585007,128.819,129.541,JPY
EUR/GBP,2018-11-09,0.87003,0.87314,0.8691,0.86997,GBP
EUR/USD,2018-11-09,1.136855,1.136919,1.132503,1.136842,USD
EUR/JPY,2018-11-12,128.910995,129.177994,127.82,128.916,JPY
EUR/GBP,2018-11-12,0.87522,0.87715,0.8709,0.87519,GBP
EUR/USD,2018-11-12,1.132477,1.133273,1.124164,1.132503,USD
EUR/JPY,2018-11-13,127.57,128.733994,127.500999,127.612,JPY
EUR/GBP,2018-11-13,0.8729,0.87406,0.86563,0.873,GBP
EUR/USD,2018-11-13,1.12241,1.129191,1.122322,1.123343,USD
EUR/JPY,2018-11-14,128.740005,129.153,128.283997,128.707993,JPY
EUR/GBP,2018-11-14,0.8691,0.87373,0.86784,0.86911,GBP
EUR/USD,2018-11-14,1.131606,1.133967,1.126481,1.131119,USD
EUR/JPY,2018-11-15,128.468994,128.837997,127.771004,128.455994,JPY
EUR/GBP,2018-11-15,0.8711,0.8881,0.8706,0.87101,GBP
EUR/USD,2018-11-15,1.131363,1.135112,1.127497,1.131183,USD
EUR/USD,2018-11-16,1.132529,1.141422,1.132259,1.13249,USD
EUR/GBP,2018-11-16,0.88711,0.88885,0.88249,0.88705,GBP
EUR/JPY,2018-11-16,128.602997,128.764999,128.160995,128.595001,JPY
EUR/JPY,2018-11-19,128.638,129.059998,128.470001,128.660995,JPY
EUR/USD,2018-11-19,1.141214,1.146289,1.139445,1.141396,USD
EUR/GBP,2018-11-19,0.88906,0.89248,0.88688,0.88936,GBP
EUR/JPY,2018-11-20,128.837006,129.029007,128.007996,128.800003,JPY
EUR/USD,2018-11-20,1.145475,1.147276,1.138706,1.145502,USD
EUR/GBP,2018-11-20,0.89088,0.89212,0.88764,0.8909,GBP
EUR/JPY,2018-11-21,128.179993,129.061005,128.160004,128.195999,JPY
EUR/USD,2018-11-21,1.137268,1.142204,1.136635,1.137242,USD
EUR/GBP,2018-11-21,0.88929,0.89228,0.88866,0.88916,GBP
EUR/GBP,2018-11-22,0.89135,0.89208,0.88452,0.89124,GBP
EUR/JPY,2018-11-22,128.725006,129.095993,128.662003,128.720001,JPY
EUR/USD,2018-11-22,1.138887,1.143406,1.138628,1.138835,USD
EUR/JPY,2018-11-23,128.841003,128.912003,127.862999,128.830002,JPY
EUR/USD,2018-11-23,1.140264,1.141944,1.133234,1.140316,USD
EUR/GBP,2018-11-23,0.88553,0.88755,0.8838,0.88548,GBP
EUR/JPY,2018-11-26,128.033005,128.891998,127.989998,128.009995,JPY
EUR/GBP,2018-11-26,0.88445,0.88682,0.88367,0.8847,GBP
EUR/USD,2018-11-26,1.13389,1.138356,1.132734,1.133735,USD
EUR/JPY,2018-11-27,128.651993,128.820007,128.360001,128.630005,JPY
EUR/USD,2018-11-27,1.133427,1.134494,1.127943,1.133337,USD
EUR/GBP,2018-11-27,0.88451,0.88861,0.8843,0.88444,GBP
EUR/USD,2018-11-28,1.129714,1.1308,1.126773,1.12988,USD
EUR/GBP,2018-11-28,0.88649,0.8868,0.881,0.8865,GBP
EUR/JPY,2018-11-28,128.528,128.718002,128.248001,128.535004,JPY
EUR/JPY,2018-11-29,129.082993,129.123001,128.669998,129.082001,JPY
EUR/GBP,2018-11-29,0.88629,0.89194,0.8859,0.8865,GBP
EUR/USD,2018-11-29,1.136661,1.140147,1.134958,1.136855,USD
EUR/USD,2018-11-30,1.139277,1.140121,1.131478,1.139277,USD
EUR/JPY,2018-11-30,129.194,129.242004,128.457993,129.192001,JPY
EUR/GBP,2018-11-30,0.89105,0.8924,0.88608,0.8911,GBP
EUR/JPY,2018-12-03,129.014999,129.132004,128.550003,129.029007,JPY
EUR/GBP,2018-12-03,0.8894,0.89231,0.8864,0.8894,GBP
EUR/USD,2018-12-03,1.134185,1.138006,1.132169,1.134224,USD
EUR/JPY,2018-12-04,128.959,129.0,128.119995,128.966995,JPY
EUR/USD,2018-12-04,1.135589,1.141774,1.134327,1.135486,USD
EUR/GBP,2018-12-04,0.89213,0.8943,0.88893,0.8922,GBP
EUR/USD,2018-12-05,1.134366,1.136028,1.131503,1.134288,USD
EUR/GBP,2018-12-05,0.8917,0.8931,0.88759,0.89171,GBP
EUR/JPY,2018-12-05,127.832001,128.431,127.818001,127.828003,JPY
EUR/GBP,2018-12-06,0.89158,0.8926,0.88879,0.89161,GBP
EUR/JPY,2018-12-06,128.289001,128.354996,127.685997,128.291,JPY
EUR/USD,2018-12-06,1.134726,1.141227,1.132336,1.134906,USD
EUR/JPY,2018-12-07,128.244003,128.584,128.119995,128.173996,JPY
EUR/GBP,2018-12-07,0.89007,0.89422,0.8898,0.89009,GBP
EUR/USD,2018-12-07,1.137682,1.14107,1.136131,1.137475,USD
EUR/USD,2018-12-10,1.140381,1.144558,1.136235,1.140095,USD
EUR/JPY,2018-12-10,128.291,128.925995,128.268005,128.251007,JPY
EUR/GBP,2018-12-10,0.89643,0.90834,0.8959,0.89619,GBP
EUR/GBP,2018-12-11,0.9039,0.90483,0.90066,0.9039,GBP
EUR/USD,2018-12-11,1.135499,1.139939,1.130761,1.135654,USD
EUR/JPY,2018-12-11,128.541,128.942001,128.229996,128.529999,JPY
EUR/JPY,2018-12-12,128.369995,128.845993,128.279999,128.378006,JPY
EUR/GBP,2018-12-12,0.9063,0.90676,0.89707,0.90629,GBP
EUR/USD,2018-12-12,1.132285,1.138045,1.131618,1.132311,USD
EUR/JPY,2018-12-13,128.832993,129.235992,128.710007,128.839996,JPY
EUR/USD,2018-12-13,1.137268,1.139251,1.133363,1.137346,USD
EUR/GBP,2018-12-13,0.90074,0.90132,0.89524,0.90059,GBP
EUR/GBP,2018-12-14,0.89798,0.90042,0.89611,0.8978,GBP
EUR/USD,2018-12-14,1.136325,1.136622,1.127078,1.136364,USD
EUR/JPY,2018-12-14,129.048996,129.102005,128.054001,129.035004,JPY
EUR/USD,2018-12-17,1.130672,1.135396,1.13048,1.130595,USD
EUR/GBP,2018-12-17,0.89827,0.90021,0.89758,0.89824,GBP
EUR/JPY,2018-12-17,128.197998,128.582993,127.986,128.194,JPY
EUR/USD,2018-12-18,1.134997,1.1403,1.133864,1.134984,USD
EUR/GBP,2018-12-18,0.8996,0.90083,0.89651,0.8995,GBP
EUR/JPY,2018-12-18,128.054993,128.100006,127.648003,128.052994,JPY
EUR/USD,2018-12-19,1.137566,1.143968,1.137566,1.13754,USD
EUR/GBP,2018-12-19,0.89887,0.90403,0.8981,0.89881,GBP
EUR/JPY,2018-12-19,127.964996,128.350998,127.724998,127.994003,JPY
EUR/JPY,2018-12-20,128.014999,128.350006,127.214996,128.018005,JPY
EUR/USD,2018-12-20,1.138784,1.148488,1.137838,1.138952,USD
EUR/GBP,2018-12-20,0.90193,0.90496,0.90078,0.90175,GBP
EUR/USD,2018-12-21,1.145777,1.147447,1.138784,1.145685,USD
EUR/GBP,2018-12-21,0.90428,0.905,0.89873,0.9042,GBP
EUR/JPY,2018-12-21,127.397003,127.68,126.546997,127.351997,JPY
EUR/USD,2018-12-24,1.137204,1.143838,1.137204,1.137281,USD
EUR/GBP,2018-12-24,0.8989,0.90256,0.89657,0.89905,GBP
EUR/JPY,2018-12-24,126.290001,126.731003,126.000999,126.292,JPY
EUR/JPY,2018-12-25,125.790001,125.959999,125.349998,125.769997,JPY
EUR/USD,2018-12-25,1.140511,1.142204,1.13701,1.140394,USD
EUR/GBP,2018-12-25,0.8968,0.9007,0.8905,0.8966,GBP
EUR/GBP,2018-12-26,0.89939,0.90073,0.89655,0.89949,GBP
EUR/JPY,2018-12-26,126.022003,126.213997,125.800003,126.001999,JPY
EUR/USD,2018-12-26,1.141344,1.141944,1.137618,1.141553,USD
EUR/USD,2018-12-27,1.136364,1.143432,1.135912,1.136131,USD
EUR/GBP,2018-12-27,0.89811,0.90394,0.89797,0.89816,GBP
EUR/JPY,2018-12-27,126.408997,126.664001,126.024002,126.404999,JPY
EUR/GBP,2018-12-28,0.90386,0.90591,0.90125,0.90386,GBP
EUR/USD,2018-12-28,1.143092,1.147315,1.143092,1.143105,USD
EUR/JPY,2018-12-28,126.774002,126.973999,126.288002,126.767998,JPY
EUR/JPY,2018-12-31,126.220001,126.421997,125.414001,126.249001,JPY
EUR/GBP,2018-12-31,0.9014,0.90206,0.89282,0.90133,GBP
EUR/USD,2018-12-31,1.14389,1.146592,1.142231,1.143995,USD
EUR/GBP,2019-01-01,0.9013,0.9108,0.8998,0.9023,GBP
EUR/USD,2019-01-01,1.149425,1.155001,1.1465,1.149306,USD
EUR/JPY,2019-01-01,125.690002,126.550003,125.660004,125.980003,JPY
EUR/JPY,2019-01-02,125.702003,125.702003,123.887001,125.689003,JPY
EUR/USD,2019-01-02,1.146132,1.1497,1.134572,1.146171,USD
EUR/GBP,2019-01-02,0.89869,0.90294,0.89815,0.8985,GBP
EUR/JPY,2019-01-03,121.591003,123.364998,121.320999,121.600998,JPY
EUR/USD,2019-01-03,1.131734,1.140914,1.131734,1.131811,USD
EUR/GBP,2019-01-03,0.90394,0.90632,0.90169,0.90405,GBP
EUR/USD,2019-01-04,1.139095,1.141774,1.134816,1.139108,USD
EUR/GBP,2019-01-04,0.9019,0.9031,0.89558,0.90191,GBP
EUR/JPY,2019-01-04,122.871002,123.676003,122.614998,122.793999,JPY
EUR/GBP,2019-01-07,0.89608,0.89901,0.89537,0.89593,GBP
EUR/USD,2019-01-07,1.141292,1.147447,1.140524,1.141044,USD
EUR/JPY,2019-01-07,123.785004,124.561996,123.43,123.820999,JPY
EUR/GBP,2019-01-08,0.89776,0.89942,0.89506,0.89785,GBP
EUR/USD,2019-01-08,1.147934,1.148633,1.142465,1.147974,USD
EUR/JPY,2019-01-08,124.711998,124.847,124.129997,124.660004,JPY
EUR/USD,2019-01-09,1.145725,1.154015,1.144165,1.145607,USD
EUR/JPY,2019-01-09,124.592003,125.079002,124.481003,124.609001,JPY
EUR/GBP,2019-01-09,0.89936,0.90404,0.89748,0.89932,GBP
EUR/JPY,2019-01-10,124.976997,125.038002,124.376999,125.014999,JPY
EUR/GBP,2019-01-10,0.90276,0.90587,0.90143,0.9026,GBP
EUR/USD,2019-01-10,1.155522,1.15714,1.151145,1.155495,USD
EUR/JPY,2019-01-11,124.690002,124.987,124.231003,124.619003,JPY
EUR/GBP,2019-01-11,0.90255,0.90592,0.89318,0.90222,GBP
EUR/USD,2019-01-11,1.151517,1.1539,1.145974,1.151013,USD
EUR/GBP,2019-01-14,0.892,0.89511,0.88754,0.8918,GBP
EUR/USD,2019-01-14,1.146276,1.148369,1.145161,1.146014,USD
EUR/JPY,2019-01-14,124.323997,124.348,123.771004,124.290001,JPY
EUR/GBP,2019-01-15,0.89102,0.89335,0.888,0.8909,GBP
EUR/USD,2019-01-15,1.147315,1.149161,1.138615,1.147289,USD
EUR/JPY,2019-01-15,124.183998,124.847,123.635002,124.186996,JPY
EUR/JPY,2019-01-16,124.012001,124.171997,123.529999,123.980003,JPY
EUR/USD,2019-01-16,1.141409,1.142231,1.137889,1.141683,USD
EUR/GBP,2019-01-16,0.88664,0.88883,0.88418,0.8866,GBP
EUR/USD,2019-01-17,1.1399,1.140771,1.137242,1.139809,USD
EUR/GBP,2019-01-17,0.88462,0.88689,0.87988,0.88449,GBP
EUR/JPY,2019-01-17,124.281998,124.291,123.752998,124.276001,JPY
EUR/GBP,2019-01-18,0.87741,0.88227,0.87708,0.8772,GBP
EUR/USD,2019-01-18,1.139186,1.141032,1.135422,1.139264,USD
EUR/JPY,2019-01-18,124.330002,124.963997,124.330002,124.348,JPY
EUR/GBP,2019-01-21,0.8842,0.88618,0.88063,0.88432,GBP
EUR/JPY,2019-01-21,124.625,124.811996,124.519997,124.627998,JPY
EUR/USD,2019-01-21,1.136544,1.138822,1.135796,1.136557,USD
EUR/JPY,2019-01-22,124.676003,124.690002,124.057999,124.681,JPY
EUR/USD,2019-01-22,1.136958,1.137527,1.133684,1.136932,USD
EUR/GBP,2019-01-22,0.88187,0.8828,0.87627,0.88191,GBP
EUR/JPY,2019-01-23,124.275002,124.904999,124.25,124.260002,JPY
EUR/GBP,2019-01-23,0.87701,0.8781,0.86984,0.87699,GBP
EUR/USD,2019-01-23,1.136377,1.139315,1.135164,1.136402,USD
EUR/GBP,2019-01-24,0.8703,0.87242,0.86834,0.8703,GBP
EUR/JPY,2019-01-24,124.657997,124.893997,124.005997,124.660004,JPY
EUR/USD,2019-01-24,1.138706,1.139341,1.131324,1.138822,USD
EUR/GBP,2019-01-25,0.86252,0.86798,0.862,0.86212,GBP
EUR/JPY,2019-01-25,123.938004,125.064003,123.910004,123.969002,JPY
EUR/USD,2019-01-25,1.130991,1.141162,1.130582,1.13135,USD
EUR/USD,2019-01-28,1.141266,1.144558,1.139095,1.141305,USD
EUR/GBP,2019-01-28,0.86403,0.86946,0.86403,0.8639,GBP
EUR/JPY,2019-01-28,124.834,124.996002,124.603996,124.853996,JPY
EUR/GBP,2019-01-29,0.86846,0.87094,0.86593,0.86847,GBP
EUR/USD,2019-01-29,1.142975,1.145056,1.141175,1.143001,USD
EUR/JPY,2019-01-29,124.883003,125.231003,124.68,124.849998,JPY
EUR/USD,2019-01-30,1.143511,1.145029,1.140862,1.143537,USD
EUR/GBP,2019-01-30,0.87415,0.8747,0.87149,0.87437,GBP
EUR/JPY,2019-01-30,125.106003,125.255997,124.891998,125.110001,JPY
EUR/USD,2019-01-31,1.148554,1.151371,1.145056,1.148765,USD
EUR/JPY,2019-01-31,125.135002,125.283997,124.580002,125.165001,JPY
EUR/GBP,2019-01-31,0.87557,0.87657,0.87126,0.8754,GBP
EUR/USD,2019-02-01,1.145082,1.148844,1.143511,1.144951,USD
EUR/JPY,2019-02-01,124.610001,125.720001,124.394997,124.580002,JPY
EUR/GBP,2019-02-01,0.8732,0.87917,0.8725,0.8732,GBP
EUR/USD,2019-02-04,1.145725,1.146263,1.142544,1.145528,USD
EUR/JPY,2019-02-04,125.389999,125.936996,125.389999,125.339996,JPY
EUR/GBP,2019-02-04,0.87598,0.8774,0.87273,0.8759,GBP
EUR/USD,2019-02-05,1.143576,1.144296,1.140329,1.143628,USD
EUR/GBP,2019-02-05,0.87752,0.88214,0.8751,0.87759,GBP
EUR/JPY,2019-02-05,125.769997,125.862,125.290001,125.752998,JPY
EUR/JPY,2019-02-06,125.414001,125.431999,124.819,125.431999,JPY
EUR/GBP,2019-02-06,0.8806,0.8806,0.8772,0.88051,GBP
EUR/USD,2019-02-06,1.140875,1.141097,1.13754,1.140993,USD
EUR/GBP,2019-02-07,0.87867,0.8813,0.87303,0.87863,GBP
EUR/USD,2019-02-07,1.136635,1.13701,1.132605,1.136596,USD
EUR/JPY,2019-02-07,125.014,125.014,124.339996,124.980003,JPY
EUR/JPY,2019-02-08,124.477997,124.68,124.169998,124.454002,JPY
EUR/GBP,2019-02-08,0.87567,0.8764,0.87428,0.8756,GBP
EUR/USD,2019-02-08,1.133993,1.1351,1.132182,1.133877,USD
EUR/JPY,2019-02-11,124.351997,124.862,124.330002,124.348,JPY
EUR/USD,2019-02-11,1.132426,1.133144,1.127345,1.132426,USD
EUR/GBP,2019-02-11,0.87526,0.87755,0.87448,0.8753,GBP
EUR/USD,2019-02-12,1.128032,1.13199,1.125885,1.127904,USD
EUR/GBP,2019-02-12,0.87669,0.87831,0.8757,0.87677,GBP
EUR/JPY,2019-02-12,124.510002,125.075996,124.452003,124.519997,JPY
EUR/JPY,2019-02-13,125.235001,125.516998,125.049004,125.255997,JPY
EUR/USD,2019-02-13,1.133273,1.13443,1.128286,1.133466,USD
EUR/GBP,2019-02-13,0.8791,0.8792,0.87451,0.87912,GBP
EUR/USD,2019-02-14,1.126405,1.130825,1.125062,1.126494,USD
EUR/JPY,2019-02-14,124.968002,125.435997,124.75,124.950996,JPY
EUR/GBP,2019-02-14,0.87631,0.88381,0.876,0.87623,GBP
EUR/GBP,2019-02-15,0.8825,0.88269,0.87617,0.88249,GBP
EUR/JPY,2019-02-15,124.842003,124.842003,124.235001,124.849998,JPY
EUR/USD,2019-02-15,1.129471,1.129816,1.123495,1.129535,USD
EUR/GBP,2019-02-18,0.87529,0.87664,0.87428,0.8751,GBP
EUR/JPY,2019-02-18,124.848,125.265999,124.805,124.900002,JPY
EUR/USD,2019-02-18,1.129484,1.133414,1.129484,1.129803,USD
EUR/GBP,2019-02-19,0.8753,0.87619,0.8686,0.87525,GBP
EUR/JPY,2019-02-19,125.091003,125.456001,124.75,125.093002,JPY
EUR/USD,2019-02-19,1.131209,1.134185,1.127701,1.131196,USD
EUR/GBP,2019-02-20,0.86833,0.8713,0.86778,0.86823,GBP
EUR/JPY,2019-02-20,125.426003,125.924004,125.426003,125.393997,JPY
EUR/USD,2019-02-20,1.134301,1.136958,1.132593,1.134301,USD
EUR/JPY,2019-02-21,125.650002,125.837997,125.309998,125.671997,JPY
EUR/GBP,2019-02-21,0.8698,0.8702,0.8665,0.86971,GBP
EUR/USD,2019-02-21,1.134636,1.136583,1.132259,1.134636,USD
EUR/USD,2019-02-22,1.13398,1.135576,1.131875,1.134301,USD
EUR/GBP,2019-02-22,0.8694,0.87271,0.8677,0.86951,GBP
EUR/JPY,2019-02-22,125.529999,125.767998,125.400002,125.540001,JPY
EUR/GBP,2019-02-25,0.86795,0.86983,0.86688,0.86804,GBP
EUR/USD,2019-02-25,1.134018,1.136751,1.1338,1.134224,USD
EUR/JPY,2019-02-25,125.606003,126.021004,125.360001,125.632004,JPY
EUR/USD,2019-02-26,1.136622,1.137864,1.134649,1.136751,USD
EUR/GBP,2019-02-26,0.86558,0.86573,0.85646,0.86572,GBP
EUR/JPY,2019-02-26,126.162003,126.209999,125.726997,126.206001,JPY
EUR/GBP,2019-02-27,0.85925,0.85952,0.85306,0.85933,GBP
EUR/JPY,2019-02-27,125.945,126.330002,125.538002,125.93,JPY
EUR/USD,2019-02-27,1.139419,1.140381,1.136389,1.139315,USD
EUR/JPY,2019-02-28,126.141998,126.884003,125.910004,126.155998,JPY
EUR/USD,2019-02-28,1.137786,1.142204,1.13608,1.138019,USD
EUR/GBP,2019-02-28,0.85436,0.85852,0.8541,0.85444,GBP
EUR/JPY,2019-03-01,126.651001,127.470001,126.651001,126.646004,JPY
EUR/USD,2019-03-01,1.137255,1.140888,1.135435,1.137346,USD
EUR/GBP,2019-03-01,0.8573,0.86106,0.8571,0.85738,GBP
EUR/GBP,2019-03-04,0.85925,0.85958,0.85583,0.8592,GBP
EUR/JPY,2019-03-04,127.315002,127.342003,126.440002,127.309998,JPY
EUR/USD,2019-03-04,1.137527,1.137527,1.131055,1.137592,USD
EUR/JPY,2019-03-05,126.712997,126.931,126.43,126.719002,JPY
EUR/GBP,2019-03-05,0.86028,0.86442,0.85859,0.86024,GBP
EUR/USD,2019-03-05,1.133825,1.133915,1.129318,1.133735,USD
EUR/USD,2019-03-06,1.130621,1.132503,1.129165,1.13071,USD
EUR/GBP,2019-03-06,0.85926,0.86176,0.85868,0.85929,GBP
EUR/JPY,2019-03-06,126.456001,126.519997,126.18,126.469002,JPY
EUR/JPY,2019-03-07,126.289001,126.417,125.084,126.280998,JPY
EUR/USD,2019-03-07,1.131247,1.13199,1.120875,1.131401,USD
EUR/GBP,2019-03-07,0.8583,0.86229,0.85552,0.8583,GBP
EUR/USD,2019-03-08,1.120197,1.124455,1.118606,1.119833,USD
EUR/JPY,2019-03-08,125.013,125.013,124.272003,125.010002,JPY
EUR/GBP,2019-03-08,0.85536,0.86425,0.8547,0.8554,GBP
EUR/GBP,2019-03-11,0.86492,0.86739,0.85683,0.86476,GBP
EUR/USD,2019-03-11,1.123103,1.125746,1.122259,1.123242,USD
EUR/JPY,2019-03-11,124.742996,125.196999,124.470001,124.739998,JPY
EUR/JPY,2019-03-12,125.331001,125.738998,125.080002,125.358002,JPY
EUR/USD,2019-03-12,1.125885,1.129433,1.125024,1.125923,USD
EUR/GBP,2019-03-12,0.84995,0.86519,0.84987,0.84997,GBP
EUR/GBP,2019-03-13,0.86387,0.8639,0.85476,0.86389,GBP
EUR/JPY,2019-03-13,125.640999,125.945999,125.449997,125.627998,JPY
EUR/USD,2019-03-13,1.128681,1.131375,1.127904,1.128745,USD
EUR/JPY,2019-03-14,126.009003,126.559998,125.919998,125.989998,JPY
EUR/GBP,2019-03-14,0.85307,0.85598,0.84991,0.85283,GBP
EUR/USD,2019-03-14,1.133286,1.133594,1.129471,1.133106,USD
EUR/USD,2019-03-15,1.130761,1.134301,1.130224,1.130838,USD
EUR/GBP,2019-03-15,0.85287,0.85734,0.85282,0.85286,GBP
EUR/JPY,2019-03-15,126.375999,126.559998,126.129997,126.360001,JPY
EUR/USD,2019-03-18,1.13199,1.135976,1.123469,1.131977,USD
EUR/GBP,2019-03-18,0.85123,0.85936,0.85121,0.8512,GBP
EUR/JPY,2019-03-18,126.264999,126.681,126.230003,126.269997,JPY
EUR/GBP,2019-03-19,0.85458,0.8568,0.85353,0.85469,GBP
EUR/JPY,2019-03-19,126.263,126.608002,126.080002,126.248001,JPY
EUR/USD,2019-03-19,1.133556,1.136364,1.133427,1.13362,USD
EUR/USD,2019-03-20,1.135306,1.136751,1.133645,1.135486,USD
EUR/GBP,2019-03-20,0.85555,0.86371,0.8555,0.8555,GBP
EUR/JPY,2019-03-20,126.529999,126.734001,126.468002,126.489998,JPY
EUR/GBP,2019-03-21,0.86545,0.8695,0.8637,0.86535,GBP
EUR/JPY,2019-03-21,126.459,126.581001,125.669998,126.458,JPY
EUR/USD,2019-03-21,1.143001,1.143995,1.135512,1.142792,USD
EUR/JPY,2019-03-22,126.033997,126.168999,123.839996,126.010002,JPY
EUR/USD,2019-03-22,1.137398,1.139212,1.127561,1.137501,USD
EUR/GBP,2019-03-22,0.86619,0.8668,0.85337,0.8663,GBP
EUR/USD,2019-03-25,1.129612,1.13317,1.12905,1.129586,USD
EUR/JPY,2019-03-25,124.383003,124.809998,123.891998,124.342003,JPY
EUR/GBP,2019-03-25,0.8552,0.8596,0.85468,0.8553,GBP
EUR/USD,2019-03-26,1.131452,1.132888,1.127955,1.13158,USD
EUR/JPY,2019-03-26,124.528,125.007004,124.43,124.519997,JPY
EUR/GBP,2019-03-26,0.85657,0.85917,0.85201,0.8562,GBP
EUR/GBP,2019-03-27,0.85339,0.85498,0.85012,0.85334,GBP
EUR/USD,2019-03-27,1.127447,1.128554,1.124265,1.127485,USD
EUR/JPY,2019-03-27,124.630997,124.718002,124.043999,124.620003,JPY
EUR/USD,2019-03-28,1.125138,1.1263,1.121516,1.125176,USD
EUR/JPY,2019-03-28,124.303001,124.412003,123.650002,124.309998,JPY
EUR/GBP,2019-03-28,0.85538,0.85885,0.8526,0.8554,GBP
EUR/GBP,2019-03-29,0.8601,0.86481,0.85549,0.86021,GBP
EUR/JPY,2019-03-29,124.260002,124.621002,124.150002,124.220001,JPY
EUR/USD,2019-03-29,1.122952,1.124606,1.121089,1.123002,USD
EUR/GBP,2019-04-01,0.86183,0.86256,0.85291,0.8618,GBP
EUR/JPY,2019-04-01,124.564003,124.950996,124.522003,124.57,JPY
EUR/USD,2019-04-01,1.122347,1.125024,1.120988,1.122385,USD
EUR/GBP,2019-04-02,0.85735,0.86064,0.85669,0.85738,GBP
EUR/JPY,2019-04-02,124.860001,124.861,124.477997,124.878998,JPY
EUR/USD,2019-04-02,1.120599,1.121401,1.118456,1.120574,USD
EUR/GBP,2019-04-03,0.85346,0.8554,0.8504,0.85339,GBP
EUR/USD,2019-04-03,1.120285,1.1255,1.120247,1.120385,USD
EUR/JPY,2019-04-03,124.704002,125.439003,124.619003,124.68,JPY
EUR/JPY,2019-04-04,125.236,125.377998,124.970001,125.254997,JPY
EUR/USD,2019-04-04,1.124531,1.124986,1.120925,1.124695,USD
EUR/GBP,2019-04-04,0.85327,0.85865,0.8519,0.85339,GBP
EUR/USD,2019-04-05,1.12246,1.124151,1.121164,1.122586,USD
EUR/JPY,2019-04-05,125.308998,125.495003,125.279999,125.311996,JPY
EUR/GBP,2019-04-05,0.85842,0.86261,0.85585,0.85833,GBP
EUR/JPY,2019-04-08,125.305,125.575996,124.970001,125.310997,JPY
EUR/USD,2019-04-08,1.122208,1.127408,1.121554,1.121957,USD
EUR/GBP,2019-04-08,0.86047,0.86448,0.8589,0.8605,GBP
EUR/JPY,2019-04-09,125.447998,125.595001,125.177002,125.449997,JPY
EUR/USD,2019-04-09,1.125644,1.128796,1.125644,1.125644,USD
EUR/GBP,2019-04-09,0.86176,0.86511,0.85966,0.86174,GBP
EUR/GBP,2019-04-10,0.86295,0.86315,0.85925,0.86279,GBP
EUR/USD,2019-04-10,1.126494,1.128286,1.123103,1.126697,USD
EUR/JPY,2019-04-10,125.151001,125.413002,124.779999,125.164001,JPY
EUR/GBP,2019-04-11,0.8609,0.86311,0.85956,0.86085,GBP
EUR/USD,2019-04-11,1.127612,1.128745,1.125606,1.12765,USD
EUR/JPY,2019-04-11,125.120003,125.693001,125.120003,125.120003,JPY
EUR/GBP,2019-04-12,0.86246,0.86552,0.8621,0.86243,GBP
EUR/USD,2019-04-12,1.125936,1.132503,1.125834,1.126075,USD
EUR/JPY,2019-04-12,125.700996,126.763,125.690002,125.689003,JPY
EUR/GBP,2019-04-15,0.86383,0.86486,0.86191,0.86388,GBP
EUR/USD,2019-04-15,1.130365,1.132246,1.129943,1.130506,USD
EUR/JPY,2019-04-15,126.634003,126.764999,126.5,126.610001,JPY
EUR/USD,2019-04-16,1.130442,1.1315,1.128605,1.130493,USD
EUR/JPY,2019-04-16,126.547997,126.667,126.226997,126.549004,JPY
EUR/GBP,2019-04-16,0.86293,0.86587,0.86259,0.8628,GBP
EUR/JPY,2019-04-17,126.333,126.793999,126.333,126.337997,JPY
EUR/USD,2019-04-17,1.128515,1.132375,1.128184,1.128503,USD
EUR/GBP,2019-04-17,0.86506,0.86799,0.865,0.8648,GBP
EUR/USD,2019-04-18,1.130071,1.1306,1.123772,1.129714,USD
EUR/GBP,2019-04-18,0.86638,0.86652,0.8636,0.86632,GBP
EUR/JPY,2019-04-18,126.560997,126.560997,125.720001,126.544998,JPY
EUR/JPY,2019-04-19,125.819,125.879997,125.699997,125.820999,JPY
EUR/GBP,2019-04-19,0.86476,0.86547,0.8642,0.8646,GBP
EUR/USD,2019-04-19,1.123608,1.125113,1.123305,1.123595,USD
EUR/GBP,2019-04-22,0.86541,0.86722,0.8646,0.86542,GBP
EUR/JPY,2019-04-22,125.832001,126.056,125.739998,125.827003,JPY
