slug,date,open,high,low,close,currency,paypal_rate,paypal_final_cost,paypal_markup,wise_rate,wise_final_cost,wise_markup,revolut_markup_pct,revolut_rate,revolut_final_cost,revolut_markup,year,month,day_of_week,day_name,quarter,season
EUR/GBP,2017-10-17,0.88977,0.89259,0.88585,0.88994,GBP,0.9166382,918.4091806,0.026698200000000005,0.88994,894.3897,0.0,0.0,0.88994,889.9399999999999,0.0,2017,10,1,Tuesday,4,Autumn
EUR/USD,2017-10-18,1.177288,1.177981,1.173227,1.177191,USD,1.21250673,1214.8493400900002,0.03531572999999999,1.177191,1183.076955,0.0,0.0,1.177191,1177.191,0.0,2017,10,2,Wednesday,4,Autumn
EUR/GBP,2017-10-18,0.89225,0.89465,0.89097,0.8922,GBP,0.9189660000000001,920.741478,0.026766000000000068,0.8922,896.6610000000001,0.0,0.0,0.8922,892.2,0.0,2017,10,2,Wednesday,4,Autumn
EUR/JPY,2017-10-18,132.085999,133.063004,131.990005,132.084,JPY,136.04652000000002,136309.36716000002,3.962520000000012,132.084,132744.42,0.0,0.0,132.084,132084.0,0.0,2017,10,2,Wednesday,4,Autumn
EUR/USD,2017-10-19,1.179357,1.185719,1.176997,1.179523,USD,1.2149086900000001,1217.2559407700003,0.035385690000000025,1.179523,1185.4206150000002,0.0,0.0,1.179523,1179.5230000000001,0.0,2017,10,3,Thursday,4,Autumn
EUR/JPY,2017-10-19,133.264999,133.613007,132.496994,133.292007,JPY,137.29076721,137556.01830393003,3.9987602100000004,133.292007,133958.467035,0.0,0.0,133.292007,133292.007,0.0,2017,10,3,Thursday,4,Autumn
EUR/GBP,2017-10-19,0.89259,0.89895,0.89259,0.89262,GBP,0.9193986,921.1749138,0.026778599999999986,0.89262,897.0831000000001,0.0,0.0,0.89262,892.62,0.0,2017,10,3,Thursday,4,Autumn
EUR/JPY,2017-10-20,133.498001,133.944,133.419998,133.492996,JPY,137.49778588,137763.43694204002,4.004789880000004,133.492996,134160.46098,0.0,0.0,133.492996,133492.996,0.0,2017,10,4,Friday,4,Autumn
EUR/USD,2017-10-20,1.185199,1.185804,1.1765,1.184806,USD,1.22035018,1222.7079439400002,0.035544180000000036,1.184806,1190.73003,0.0,0.0,1.184806,1184.806,0.0,2017,10,4,Friday,4,Autumn
EUR/GBP,2017-10-20,0.90093,0.90214,0.89273,0.90086,GBP,0.9278858,929.6785114,0.02702579999999999,0.90086,905.3643,0.0,0.0,0.90086,900.86,0.0,2017,10,4,Friday,4,Autumn
EUR/USD,2017-10-23,1.175475,1.177899,1.173406,1.175364,USD,1.21062492,1212.9638943600003,0.03526092000000003,1.175364,1181.24082,0.0,0.0,1.175364,1175.364,0.0,2017,10,0,Monday,4,Autumn
EUR/GBP,2017-10-23,0.89101,0.89269,0.8898,0.89106,GBP,0.9177917999999999,919.5650094,0.026731799999999972,0.89106,895.5152999999999,0.0,0.0,0.89106,891.06,0.0,2017,10,0,Monday,4,Autumn
EUR/JPY,2017-10-23,134.057007,134.078995,133.501999,134.041,JPY,138.06223,138328.97159,4.021230000000003,134.041,134711.205,0.0,0.0,134.041,134041.0,0.0,2017,10,0,Monday,4,Autumn
EUR/GBP,2017-10-24,0.89032,0.89679,0.88939,0.89,GBP,0.9167000000000001,918.4711000000001,0.026700000000000057,0.89,894.45,0.0,0.0,0.89,890.0,0.0,2017,10,1,Tuesday,4,Autumn
EUR/JPY,2017-10-24,133.203995,134.166,133.203995,133.231995,JPY,137.22895485,137494.08652005,3.996959849999996,133.231995,133898.154975,0.0,0.0,133.231995,133231.99500000002,0.0,2017,10,1,Tuesday,4,Autumn
EUR/USD,2017-10-24,1.17553,1.177718,1.174384,1.175917,USD,1.2111945100000001,1213.53458483,0.03527751000000001,1.175917,1181.796585,0.0,0.0,1.175917,1175.9170000000001,0.0,2017,10,1,Tuesday,4,Autumn
EUR/JPY,2017-10-25,133.979004,134.483002,133.759995,133.981003,JPY,138.00043309,138267.05528597,4.019430090000014,133.981003,134650.908015,0.0,0.0,133.981003,133981.003,0.0,2017,10,2,Wednesday,4,Autumn
EUR/GBP,2017-10-25,0.89563,0.89722,0.88806,0.8954,GBP,0.922262,924.043846,0.026862000000000053,0.8954,899.877,0.0,0.0,0.8954,895.4,0.0,2017,10,2,Wednesday,4,Autumn
EUR/USD,2017-10-25,1.175986,1.181754,1.175378,1.175903,USD,1.21118009,1213.52013697,0.03527709000000012,1.175903,1181.782515,0.0,0.0,1.175903,1175.903,0.0,2017,10,2,Wednesday,4,Autumn
EUR/GBP,2017-10-26,0.89065,0.89554,0.88736,0.8905,GBP,0.917215,918.9870950000001,0.026715000000000044,0.8905,894.9525,0.0,0.0,0.8905,890.5,0.0,2017,10,3,Thursday,4,Autumn
EUR/USD,2017-10-26,1.182215,1.183558,1.169221,1.182075,USD,1.2175372500000001,1219.88957925,0.03546225000000014,1.182075,1187.985375,0.0,0.0,1.182075,1182.075,0.0,2017,10,3,Thursday,4,Autumn
EUR/JPY,2017-10-26,134.222,134.473999,132.996002,134.223999,JPY,138.25071897,138517.82472801002,4.026719970000016,134.223999,134895.11899499997,0.0,0.0,134.223999,134223.99899999998,0.0,2017,10,3,Thursday,4,Autumn
EUR/GBP,2017-10-27,0.8865,0.89008,0.88253,0.88632,GBP,0.9129096,914.6733767999999,0.02658959999999999,0.88632,890.7516,0.0,0.0,0.88632,886.32,0.0,2017,10,4,Friday,4,Autumn
EUR/JPY,2017-10-27,132.820007,132.942001,131.749298,132.802994,JPY,136.78708382000002,137051.36177806003,3.9840898200000083,132.802994,133467.00897,0.0,0.0,132.802994,132802.994,0.0,2017,10,4,Friday,4,Autumn
EUR/USD,2017-10-27,1.1639,1.164415,1.157595,1.163724,USD,1.19863572,1200.95153076,0.03491171999999998,1.163724,1169.54262,0.0,0.0,1.163724,1163.724,0.0,2017,10,4,Friday,4,Autumn
EUR/GBP,2017-10-30,0.8836,0.88481,0.87931,0.88356,GBP,0.9100668000000001,911.8250844,0.026506800000000053,0.88356,887.9778000000001,0.0,0.0,0.88356,883.5600000000001,0.0,2017,10,0,Monday,4,Autumn
EUR/JPY,2017-10-30,131.945007,132.268005,131.539993,131.985001,JPY,135.94455103,136207.20118199,3.9595500300000026,131.985001,132644.92600500002,0.0,0.0,131.985001,131985.00100000002,0.0,2017,10,0,Monday,4,Autumn
EUR/USD,2017-10-30,1.160726,1.16428,1.15981,1.160456,USD,1.19526968,1197.5789874400002,0.03481368000000007,1.160456,1166.25828,0.0,0.0,1.160456,1160.456,0.0,2017,10,0,Monday,4,Autumn
EUR/GBP,2017-10-31,0.88181,0.88229,0.87684,0.88192,GBP,0.9083776,910.1326208,0.02645759999999997,0.88192,886.3296,0.0,0.0,0.88192,881.9200000000001,0.0,2017,10,1,Tuesday,4,Autumn
EUR/JPY,2017-10-31,131.682999,132.378998,131.509995,131.667007,JPY,135.61701721000003,135879.03455393002,3.9500102100000163,131.667007,132325.342035,0.0,0.0,131.667007,131667.007,0.0,2017,10,1,Tuesday,4,Autumn
EUR/USD,2017-10-31,1.164985,1.165895,1.162561,1.16527,USD,1.2002281000000001,1202.5469873,0.0349581000000001,1.16527,1171.09635,0.0,0.0,1.16527,1165.27,0.0,2017,10,1,Tuesday,4,Autumn
EUR/JPY,2017-11-01,132.427994,132.828003,132.369995,132.419998,JPY,136.39259794,136656.11373602,3.972599940000009,132.419998,133082.09798999998,0.0,0.0,132.419998,132419.998,0.0,2017,11,2,Wednesday,4,Autumn
EUR/GBP,2017-11-01,0.87661,0.87761,0.8734,0.87653,GBP,0.9028259000000001,904.5701947,0.02629590000000004,0.87653,880.9126500000001,0.0,0.0,0.87653,876.5300000000001,0.0,2017,11,2,Wednesday,4,Autumn
EUR/USD,2017-11-01,1.165162,1.165746,1.160833,1.165175,USD,1.2001302500000002,1202.44894825,0.034955250000000104,1.165175,1171.0008750000002,0.0,0.0,1.165175,1165.1750000000002,0.0,2017,11,2,Wednesday,4,Autumn
EUR/GBP,2017-11-02,0.8772,0.89362,0.8767,0.87723,GBP,0.9035468999999999,905.2925876999999,0.026316899999999976,0.87723,881.61615,0.0,0.0,0.87723,877.2299999999999,0.0,2017,11,3,Thursday,4,Autumn
EUR/JPY,2017-11-02,132.770004,133.113007,132.591003,132.742996,JPY,136.72528588,136989.44444204,3.982289879999996,132.742996,133406.71098,0.0,0.0,132.742996,132742.996,0.0,2017,11,3,Thursday,4,Autumn
EUR/USD,2017-11-02,1.162912,1.16873,1.162885,1.162872,USD,1.19775816,1200.07227528,0.03488616000000011,1.162872,1168.68636,0.0,0.0,1.162872,1162.8719999999998,0.0,2017,11,3,Thursday,4,Autumn
EUR/USD,2017-11-03,1.166317,1.168675,1.160524,1.166181,USD,1.20116643,1203.48713019,0.034985430000000095,1.166181,1172.0119049999998,0.0,0.0,1.166181,1166.1809999999998,0.0,2017,11,4,Friday,4,Autumn
EUR/GBP,2017-11-03,0.8932,0.89336,0.88785,0.8929,GBP,0.919687,921.463871,0.026787000000000005,0.8929,897.3645,0.0,0.0,0.8929,892.9,0.0,2017,11,4,Friday,4,Autumn
EUR/JPY,2017-11-03,132.936005,132.985001,132.537994,132.910004,JPY,136.89730412,137161.79502796,3.9873001200000147,132.910004,133574.55401999998,0.0,0.0,132.910004,132910.004,0.0,2017,11,4,Friday,4,Autumn
EUR/USD,2017-11-06,1.161535,1.162656,1.158279,1.161494,USD,1.19633882,1198.65019306,0.03484482,1.161494,1167.3014699999999,0.0,0.0,1.161494,1161.494,0.0,2017,11,0,Monday,4,Autumn
EUR/GBP,2017-11-06,0.88799,0.88883,0.88213,0.8878,GBP,0.9144340000000001,916.200722,0.026634000000000047,0.8878,892.239,0.0,0.0,0.8878,887.8000000000001,0.0,2017,11,0,Monday,4,Autumn
EUR/JPY,2017-11-06,132.630005,133.115005,132.024002,132.589996,JPY,136.56769588000003,136831.54997204005,3.977699880000017,132.589996,133252.94598000002,0.0,0.0,132.589996,132589.996,0.0,2017,11,0,Monday,4,Autumn
EUR/JPY,2017-11-07,132.106003,132.403,131.850006,132.112,JPY,136.07536,136338.26288,3.9633599999999944,132.112,132772.56,0.0,0.0,132.112,132112.0,0.0,2017,11,1,Tuesday,4,Autumn
EUR/GBP,2017-11-07,0.8814,0.88325,0.87922,0.8813,GBP,0.907739,909.4927869999999,0.02643899999999999,0.8813,885.7065,0.0,0.0,0.8813,881.3,0.0,2017,11,1,Tuesday,4,Autumn
EUR/USD,2017-11-07,1.161184,1.16171,1.155588,1.161265,USD,1.19610295,1198.41386735,0.034837950000000006,1.161265,1167.0713250000001,0.0,0.0,1.161265,1161.265,0.0,2017,11,1,Tuesday,4,Autumn
EUR/JPY,2017-11-08,131.953003,132.164001,131.401993,131.968994,JPY,135.92806382,136190.68211806,3.9590698199999963,131.968994,132628.83897,0.0,0.0,131.968994,131968.994,0.0,2017,11,2,Wednesday,4,Autumn
EUR/USD,2017-11-08,1.160254,1.160955,1.158118,1.160106,USD,1.19490918,1197.2177909400002,0.034803179999999934,1.160106,1165.90653,0.0,0.0,1.160106,1160.106,0.0,2017,11,2,Wednesday,4,Autumn
EUR/GBP,2017-11-08,0.88072,0.88619,0.8799,0.8806,GBP,0.9070180000000001,908.7703940000001,0.026418000000000053,0.8806,885.003,0.0,0.0,0.8806,880.6,0.0,2017,11,2,Wednesday,4,Autumn
EUR/JPY,2017-11-09,132.095993,132.244995,131.522995,132.076004,JPY,136.03828412000001,136301.11536796004,3.9622801200000026,132.076004,132736.38402000003,0.0,0.0,132.076004,132076.00400000002,0.0,2017,11,3,Thursday,4,Autumn
EUR/GBP,2017-11-09,0.884,0.88763,0.8824,0.88408,GBP,0.9106024,912.3617192,0.026522400000000057,0.88408,888.5003999999999,0.0,0.0,0.88408,884.0799999999999,0.0,2017,11,3,Thursday,4,Autumn
EUR/USD,2017-11-09,1.159555,1.165257,1.158641,1.159689,USD,1.19447967,1196.78745111,0.034790670000000024,1.159689,1165.487445,0.0,0.0,1.159689,1159.689,0.0,2017,11,3,Thursday,4,Autumn
EUR/GBP,2017-11-10,0.886,0.8871,0.88125,0.88606,GBP,0.9126418,914.4050594,0.02658179999999999,0.88606,890.4902999999999,0.0,0.0,0.88606,886.06,0.0,2017,11,4,Friday,4,Autumn
EUR/JPY,2017-11-10,132.014008,132.311996,131.960007,132.039993,JPY,136.00119279,136263.95237607,3.961199789999995,132.039993,132700.19296500002,0.0,0.0,132.039993,132039.99300000002,0.0,2017,11,4,Friday,4,Autumn
EUR/USD,2017-11-10,1.164524,1.167515,1.162399,1.164687,USD,1.19962761,1201.94533713,0.03494061000000004,1.164687,1170.5104350000001,0.0,0.0,1.164687,1164.6870000000001,0.0,2017,11,4,Friday,4,Autumn
EUR/USD,2017-11-13,1.166113,1.167515,1.163873,1.166113,USD,1.20109639,1203.41695487,0.03498339000000006,1.166113,1171.943565,0.0,0.0,1.166113,1166.113,0.0,2017,11,0,Monday,4,Autumn
EUR/JPY,2017-11-13,132.567001,132.567001,131.910004,132.563995,JPY,136.54091485,136804.71720005,3.9769198500000016,132.563995,133226.814975,0.0,0.0,132.563995,132563.995,0.0,2017,11,0,Monday,4,Autumn
EUR/GBP,2017-11-13,0.88881,0.89226,0.88725,0.8888,GBP,0.915464,917.2327120000001,0.02666400000000002,0.8888,893.244,0.0,0.0,0.8888,888.8000000000001,0.0,2017,11,0,Monday,4,Autumn
EUR/USD,2017-11-14,1.166494,1.177413,1.16633,1.166494,USD,1.20148882,1203.81014306,0.03499482000000009,1.166494,1172.32647,0.0,0.0,1.166494,1166.494,0.0,2017,11,1,Tuesday,4,Autumn
EUR/GBP,2017-11-14,0.88906,0.89738,0.88896,0.8891,GBP,0.9157730000000001,917.542309,0.026673000000000058,0.8891,893.5455000000001,0.0,0.0,0.8891,889.1,0.0,2017,11,1,Tuesday,4,Autumn
EUR/JPY,2017-11-14,132.509003,133.524994,132.479996,132.470001,JPY,136.44410103,136707.71633199003,3.9741000300000167,132.470001,133132.35100499997,0.0,0.0,132.470001,132470.001,0.0,2017,11,1,Tuesday,4,Autumn
EUR/GBP,2017-11-15,0.89604,0.90106,0.8957,0.8961,GBP,0.922983,924.7662389999999,0.02688299999999999,0.8961,900.5805,0.0,0.0,0.8961,896.1,0.0,2017,11,2,Wednesday,4,Autumn
EUR/USD,2017-11-15,1.179176,1.185944,1.178606,1.179287,USD,1.21466561,1217.01239113,0.03537860999999998,1.179287,1185.1834350000001,0.0,0.0,1.179287,1179.287,0.0,2017,11,2,Wednesday,4,Autumn
EUR/JPY,2017-11-15,133.714005,133.828995,133.160995,133.735001,JPY,137.74705103000002,138013.18368199002,4.012050030000012,133.735001,134403.67600500002,0.0,0.0,133.735001,133735.00100000002,0.0,2017,11,2,Wednesday,4,Autumn
EUR/JPY,2017-11-17,133.134995,133.139999,132.059998,133.113998,JPY,137.10741794,137372.31479602001,3.9934199399999954,133.113998,133779.56799,0.0,0.0,133.113998,133113.99800000002,0.0,2017,11,4,Friday,4,Autumn
EUR/GBP,2017-11-17,0.89223,0.89529,0.8898,0.89217,GBP,0.9189351,920.7105183,0.026765099999999986,0.89217,896.6308500000001,0.0,0.0,0.89217,892.1700000000001,0.0,2017,11,4,Friday,4,Autumn
EUR/USD,2017-11-17,1.177732,1.182173,1.177468,1.177745,USD,1.21307735,1215.42106255,0.03533235000000001,1.177745,1183.6337250000001,0.0,0.0,1.177745,1177.7450000000001,0.0,2017,11,4,Friday,4,Autumn
EUR/GBP,2017-11-20,0.88875,0.89033,0.8856,0.8886,GBP,0.915258,917.0263140000001,0.02665800000000007,0.8886,893.0429999999999,0.0,0.0,0.8886,888.5999999999999,0.0,2017,11,0,Monday,4,Autumn
EUR/USD,2017-11-20,1.173213,1.180749,1.172594,1.173186,USD,1.2083815800000002,1210.7162201400001,0.035195580000000115,1.173186,1179.05193,0.0,0.0,1.173186,1173.1860000000001,0.0,2017,11,0,Monday,4,Autumn
EUR/JPY,2017-11-20,131.414993,132.455994,131.292007,131.434006,JPY,135.37702618,135638.57985194,3.9430201799999907,131.434006,132091.17603000003,0.0,0.0,131.434006,131434.00600000002,0.0,2017,11,0,Monday,4,Autumn
EUR/JPY,2017-11-21,132.117004,132.255005,131.574997,132.102997,JPY,136.06608691,136328.97187403,3.963089910000008,132.102997,132763.51198499996,0.0,0.0,132.102997,132102.99699999997,0.0,2017,11,1,Tuesday,4,Autumn
EUR/GBP,2017-11-21,0.88635,0.88772,0.88425,0.88632,GBP,0.9129096,914.6733767999999,0.02658959999999999,0.88632,890.7516,0.0,0.0,0.88632,886.32,0.0,2017,11,1,Tuesday,4,Autumn
EUR/USD,2017-11-21,1.173874,1.175668,1.17155,1.174122,USD,1.20934566,1211.6821627800002,0.03522365999999999,1.174122,1179.99261,0.0,0.0,1.174122,1174.122,0.0,2017,11,1,Tuesday,4,Autumn
EUR/JPY,2017-11-22,131.893997,131.897995,131.466507,131.845993,JPY,135.80137279,136063.74631607,3.955379789999995,131.845993,132505.222965,0.0,0.0,131.845993,131845.993,0.0,2017,11,2,Wednesday,4,Autumn
EUR/USD,2017-11-22,1.174095,1.179816,1.173557,1.173723,USD,1.2089346900000002,1211.2703987700004,0.03521169000000013,1.173723,1179.5916150000003,0.0,0.0,1.173723,1173.7230000000002,0.0,2017,11,2,Wednesday,4,Autumn
EUR/GBP,2017-11-22,0.88627,0.88905,0.8854,0.88605,GBP,0.9126315,914.3947395000001,0.026581500000000036,0.88605,890.48025,0.0,0.0,0.88605,886.05,0.0,2017,11,2,Wednesday,4,Autumn
EUR/USD,2017-11-23,1.181516,1.1855,1.181447,1.181474,USD,1.21691822,1219.2693532600001,0.035444220000000026,1.181474,1187.3813699999998,0.0,0.0,1.181474,1181.474,0.0,2017,11,3,Thursday,4,Autumn
EUR/JPY,2017-11-23,131.460007,131.869003,131.231003,131.479996,JPY,135.42439588,135686.04107204,3.9443998799999918,131.479996,132137.39598,0.0,0.0,131.479996,131479.996,0.0,2017,11,3,Thursday,4,Autumn
EUR/GBP,2017-11-23,0.88729,0.89099,0.88681,0.8871,GBP,0.913713,915.4783289999999,0.026612999999999998,0.8871,891.5355000000001,0.0,0.0,0.8871,887.1,0.0,2017,11,3,Thursday,4,Autumn
EUR/JPY,2017-11-24,131.845001,133.212997,131.839996,131.839996,JPY,135.79519588000002,136057.55747204,3.955199880000009,131.839996,132499.19598000002,0.0,0.0,131.839996,131839.996,0.0,2017,11,4,Friday,4,Autumn
EUR/USD,2017-11-24,1.185087,1.194372,1.183726,1.185396,USD,1.2209578799999998,1223.31681804,0.035561879999999935,1.185396,1191.32298,0.0,0.0,1.185396,1185.396,0.0,2017,11,4,Friday,4,Autumn
EUR/GBP,2017-11-24,0.89057,0.8951,0.88935,0.8906,GBP,0.917318,919.090294,0.02671800000000002,0.8906,895.0529999999999,0.0,0.0,0.8906,890.5999999999999,0.0,2017,11,4,Friday,4,Autumn
EUR/JPY,2017-11-27,133.173996,133.173996,132.129593,133.179001,JPY,137.17437103,137439.39724199002,3.9953700300000037,133.179001,133844.896005,0.0,0.0,133.179001,133179.001,0.0,2017,11,0,Monday,4,Autumn
EUR/USD,2017-11-27,1.192876,1.196043,1.190816,1.192649,USD,1.22842847,1230.80184151,0.035779470000000035,1.192649,1198.612245,0.0,0.0,1.192649,1192.6490000000001,0.0,2017,11,0,Monday,4,Autumn
EUR/GBP,2017-11-27,0.8952,0.89653,0.89293,0.89507,GBP,0.9219221000000001,923.7032893000002,0.026852100000000045,0.89507,899.5453500000001,0.0,0.0,0.89507,895.07,0.0,2017,11,0,Monday,4,Autumn
EUR/JPY,2017-11-28,132.320999,132.548996,131.970001,132.341995,JPY,136.31225485,136575.61542005,3.970259849999991,132.341995,133003.704975,0.0,0.0,132.341995,132341.995,0.0,2017,11,1,Tuesday,4,Autumn
EUR/USD,2017-11-28,1.190405,1.1921,1.186746,1.19049,USD,1.2262047,1228.5737751,0.03571469999999999,1.19049,1196.44245,0.0,0.0,1.19049,1190.49,0.0,2017,11,1,Tuesday,4,Autumn
EUR/GBP,2017-11-28,0.89356,0.89801,0.8922,0.8935,GBP,0.9203049999999999,922.0830649999999,0.026804999999999968,0.8935,897.9675,0.0,0.0,0.8935,893.5,0.0,2017,11,1,Tuesday,4,Autumn
EUR/GBP,2017-11-29,0.8865,0.88728,0.88185,0.88646,GBP,0.9130538,914.8178554,0.0265938,0.88646,890.8923000000001,0.0,0.0,0.88646,886.46,0.0,2017,11,2,Wednesday,4,Autumn
EUR/JPY,2017-11-29,132.248001,132.731003,132.0,132.274002,JPY,136.24222206,136505.44732398,3.968220059999993,132.274002,132935.37201000002,0.0,0.0,132.274002,132274.002,0.0,2017,11,2,Wednesday,4,Autumn
EUR/USD,2017-11-29,1.184974,1.188495,1.182005,1.184806,USD,1.22035018,1222.7079439400002,0.035544180000000036,1.184806,1190.73003,0.0,0.0,1.184806,1184.806,0.0,2017,11,2,Wednesday,4,Autumn
EUR/JPY,2017-11-30,132.744995,133.690002,132.667999,132.733994,JPY,136.71601382,136980.15446806,3.982019820000005,132.733994,133397.66397,0.0,0.0,132.733994,132733.994,0.0,2017,11,3,Thursday,4,Autumn
EUR/USD,2017-11-30,1.185003,1.192976,1.181502,1.185199,USD,1.22075497,1223.11351601,0.0355559700000001,1.185199,1191.124995,0.0,0.0,1.185199,1185.1989999999998,0.0,2017,11,3,Thursday,4,Autumn
EUR/GBP,2017-11-30,0.88331,0.8839,0.87769,0.8833,GBP,0.909799,911.5567669999999,0.02649900000000005,0.8833,887.7165,0.0,0.0,0.8833,883.3,0.0,2017,11,3,Thursday,4,Autumn
EUR/USD,2017-12-01,1.18991,1.193987,1.185213,1.189825,USD,1.22551975,1227.88750175,0.03569475,1.189825,1195.774125,0.0,0.0,1.189825,1189.8249999999998,0.0,2017,12,4,Friday,4,Winter
EUR/JPY,2017-12-01,133.923004,134.343002,132.973007,133.917007,JPY,137.93451721000002,138201.01205393003,4.017510210000012,133.917007,134586.592035,0.0,0.0,133.917007,133917.007,0.0,2017,12,4,Friday,4,Winter
EUR/GBP,2017-12-01,0.87929,0.88405,0.87885,0.87935,GBP,0.9057305,907.4804065,0.02638050000000003,0.87935,883.7467499999999,0.0,0.0,0.87935,879.3499999999999,0.0,2017,12,4,Friday,4,Winter
EUR/USD,2017-12-04,1.185705,1.187874,1.183124,1.185986,USD,1.22156558,1223.92569214,0.035579580000000055,1.185986,1191.91593,0.0,0.0,1.185986,1185.9859999999999,0.0,2017,12,0,Monday,4,Winter
EUR/GBP,2017-12-04,0.87883,0.88315,0.87558,0.87882,GBP,0.9051846000000001,906.9334518000002,0.02636460000000007,0.87882,883.2141,0.0,0.0,0.87882,878.82,0.0,2017,12,0,Monday,4,Winter
EUR/JPY,2017-12-04,133.783997,134.033005,133.507996,133.843002,JPY,137.85829206000003,138124.63963398003,4.015290060000012,133.843002,134512.21701000002,0.0,0.0,133.843002,133843.002,0.0,2017,12,0,Monday,4,Winter
EUR/GBP,2017-12-05,0.88086,0.88633,0.87794,0.88076,GBP,0.9071828,908.9355123999999,0.02642279999999997,0.88076,885.1638,0.0,0.0,0.88076,880.76,0.0,2017,12,1,Tuesday,4,Winter
EUR/USD,2017-12-05,1.186859,1.187931,1.180889,1.186775,USD,1.22237825,1224.73993225,0.035603250000000086,1.186775,1192.7088749999998,0.0,0.0,1.186775,1186.7749999999999,0.0,2017,12,1,Tuesday,4,Winter
EUR/JPY,2017-12-05,133.524002,133.738007,133.209,133.505997,JPY,137.51117691000002,137776.85384403,4.00517991000001,133.505997,134173.526985,0.0,0.0,133.505997,133505.997,0.0,2017,12,1,Tuesday,4,Winter
EUR/JPY,2017-12-06,133.052002,133.056,132.253998,133.054993,JPY,137.04664279,137311.42222607,3.9916497899999968,133.054993,133720.26796499998,0.0,0.0,133.054993,133054.993,0.0,2017,12,2,Wednesday,4,Winter
EUR/USD,2017-12-06,1.183054,1.184834,1.178134,1.183292,USD,1.21879076,1221.14551108,0.035498760000000074,1.183292,1189.2084599999998,0.0,0.0,1.183292,1183.292,0.0,2017,12,2,Wednesday,4,Winter
EUR/GBP,2017-12-06,0.882,0.8852,0.8801,0.88188,GBP,0.9083364,910.0913412,0.026456400000000047,0.88188,886.2894,0.0,0.0,0.88188,881.88,0.0,2017,12,2,Wednesday,4,Winter
EUR/JPY,2017-12-07,132.585007,132.947006,132.570007,132.546997,JPY,136.52340691,136787.17543403,3.976409910000001,132.546997,133209.731985,0.0,0.0,132.546997,132546.997,0.0,2017,12,3,Thursday,4,Winter
EUR/GBP,2017-12-07,0.8815,0.8848,0.87782,0.8814,GBP,0.907842,909.595986,0.026442000000000077,0.8814,885.807,0.0,0.0,0.8814,881.4,0.0,2017,12,3,Thursday,4,Winter
EUR/USD,2017-12-07,1.180498,1.180916,1.177718,1.180429,USD,1.21584187,1218.1909237099999,0.03541287000000004,1.180429,1186.3311449999999,0.0,0.0,1.180429,1180.4289999999999,0.0,2017,12,3,Thursday,4,Winter
EUR/JPY,2017-12-08,133.253006,133.595001,133.113007,133.229996,JPY,137.22689588,137492.02357204,3.996899880000001,133.229996,133896.14598,0.0,0.0,133.229996,133229.996,0.0,2017,12,4,Friday,4,Winter
EUR/GBP,2017-12-08,0.8729,0.8805,0.86911,0.87309,GBP,0.8992827000000001,901.0201491000001,0.02619270000000007,0.87309,877.45545,0.0,0.0,0.87309,873.09,0.0,2017,12,4,Friday,4,Winter
EUR/USD,2017-12-08,1.17744,1.177718,1.173186,1.177218,USD,1.21253454,1214.8772038200002,0.03531653999999995,1.177218,1183.10409,0.0,0.0,1.177218,1177.218,0.0,2017,12,4,Friday,4,Winter
EUR/USD,2017-12-11,1.176928,1.181042,1.176886,1.176997,USD,1.2123069100000001,1214.64913403,0.035309910000000055,1.176997,1182.881985,0.0,0.0,1.176997,1176.997,0.0,2017,12,0,Monday,4,Winter
EUR/GBP,2017-12-11,0.8788,0.8838,0.87756,0.8786,GBP,0.904958,906.7064140000001,0.026357999999999993,0.8786,882.993,0.0,0.0,0.8786,878.6,0.0,2017,12,0,Monday,4,Winter
EUR/JPY,2017-12-11,133.598007,133.873993,133.520004,133.608994,JPY,137.61726382,137883.14571806,4.0082698200000095,133.608994,134277.03897,0.0,0.0,133.608994,133608.994,0.0,2017,12,0,Monday,4,Winter
EUR/JPY,2017-12-12,133.722,133.746994,133.171005,133.697006,JPY,137.70791617999998,137973.97322193996,4.010910179999996,133.697006,134365.49103,0.0,0.0,133.697006,133697.006,0.0,2017,12,1,Tuesday,4,Winter
EUR/GBP,2017-12-12,0.88235,0.88423,0.87925,0.88219,GBP,0.9086557000000001,910.4112581,0.026465700000000036,0.88219,886.60095,0.0,0.0,0.88219,882.19,0.0,2017,12,1,Tuesday,4,Winter
EUR/USD,2017-12-12,1.177718,1.179299,1.171893,1.177759,USD,1.2130917700000001,1215.4355104100002,0.035332770000000124,1.177759,1183.647795,0.0,0.0,1.177759,1177.759,0.0,2017,12,1,Tuesday,4,Winter
EUR/USD,2017-12-13,1.174357,1.177024,1.173048,1.17426,USD,1.2094878000000002,1211.8245774000004,0.03522780000000014,1.17426,1180.1313,0.0,0.0,1.17426,1174.26,0.0,2017,12,2,Wednesday,4,Winter
EUR/JPY,2017-12-13,133.300003,133.328995,132.880005,133.322998,JPY,137.32268794,137588.00070602002,3.999689939999996,133.322998,133989.61299000002,0.0,0.0,133.322998,133322.99800000002,0.0,2017,12,2,Wednesday,4,Winter
EUR/GBP,2017-12-13,0.88157,0.8825,0.87824,0.88155,GBP,0.9079965,909.7507845,0.02644650000000004,0.88155,885.9577499999999,0.0,0.0,0.88155,881.55,0.0,2017,12,2,Wednesday,4,Winter
